	ANI	Aligned kmers	Total kmers	Query sample ID	Reference sample ID	Query hybrid contig ID	Reference hybrid contig ID	Alignment fraction
1814	81.165	789	1781	MGH83	MGH281	chromosome	chromosome	0.4430095451993262
1814	81.165	789	1781	MGH83	MGH281	chromosome	chromosome	0.4430095451993262
1815	81.152	738	1781	MGH83	BWH50	chromosome	chromosome	0.4143739472206625
1815	81.152	738	1781	MGH83	BWH50	chromosome	chromosome	0.4143739472206625
1816	81.1457	820	1781	MGH83	UCICRE141	chromosome	chromosome	0.4604154969118473
1816	81.1457	820	1781	MGH83	UCICRE141	chromosome	chromosome	0.4604154969118473
1817	81.1149	800	1781	MGH83	BIDMC107	chromosome	chromosome	0.4491858506457046
1817	81.1149	800	1781	MGH83	BIDMC107	chromosome	chromosome	0.4491858506457046
1818	81.0714	756	1781	MGH83	BIDMC19A	chromosome	chromosome	0.4244806288601909
1818	81.0714	756	1781	MGH83	BIDMC19A	chromosome	chromosome	0.4244806288601909
1819	81.0445	812	1781	MGH83	MGH214	chromosome	chromosome	0.4559236384053902
1819	81.0445	812	1781	MGH83	MGH214	chromosome	chromosome	0.4559236384053902
1820	79.9723	670	1781	MGH83	BWH56	chromosome	chromosome	0.3761931499157777
1820	79.9723	670	1781	MGH83	BWH56	chromosome	chromosome	0.3761931499157777
1821	79.9445	666	1781	MGH83	BWH57	chromosome	chromosome	0.3739472206625491
1821	79.9445	666	1781	MGH83	BWH57	chromosome	chromosome	0.3739472206625491
1822	79.9229	675	1781	MGH83	MGH245	chromosome	chromosome	0.3790005614823133
1822	79.9229	675	1781	MGH83	MGH245	chromosome	chromosome	0.3790005614823133
1823	79.8178	705	1781	MGH83	BWH77	chromosome	chromosome	0.3958450308815272
1823	79.8178	705	1781	MGH83	BWH77	chromosome	chromosome	0.3958450308815272
1824	100.0	1709	1709	MGH283	MGH283	chromosome	chromosome	1.0
1824	100.0	1709	1709	MGH283	MGH283	chromosome	chromosome	1.0
1825	99.9987	1709	1709	MGH283	MGH281	chromosome	chromosome	1.0
1825	99.9987	1709	1709	MGH283	MGH281	chromosome	chromosome	1.0
1826	99.9985	1708	1709	MGH283	MGH281c	chromosome	chromosome	0.9994148624926856
1826	99.9985	1708	1709	MGH283	MGH281c	chromosome	chromosome	0.9994148624926856
1827	99.9977	1709	1709	MGH283	MGH279	chromosome	chromosome	1.0
1827	99.9977	1709	1709	MGH283	MGH279	chromosome	chromosome	1.0
1828	99.9974	1697	1709	MGH283	MGH105	chromosome	chromosome	0.9929783499122292
1828	99.9974	1697	1709	MGH283	MGH105	chromosome	chromosome	0.9929783499122292
1829	98.6815	781	1709	MGH283	BIDMC108	chromosome	chromosome	0.4569923932124049
1829	98.6815	781	1709	MGH283	BIDMC108	chromosome	chromosome	0.4569923932124049
1830	94.7483	1427	1709	MGH283	MGH214	chromosome	chromosome	0.8349912229373903
1830	94.7483	1427	1709	MGH283	MGH214	chromosome	chromosome	0.8349912229373903
1831	94.7002	1424	1709	MGH283	BIDMC107	chromosome	chromosome	0.8332358104154476
1831	94.7002	1424	1709	MGH283	BIDMC107	chromosome	chromosome	0.8332358104154476
1832	94.6883	1409	1709	MGH283	MGH103	chromosome	chromosome	0.8244587478057344
1832	94.6883	1409	1709	MGH283	MGH103	chromosome	chromosome	0.8244587478057344
1833	94.6514	1427	1709	MGH283	UCICRE141	chromosome	chromosome	0.8349912229373903
1833	94.6514	1427	1709	MGH283	UCICRE141	chromosome	chromosome	0.8349912229373903
1834	82.5425	967	1709	MGH283	MGH121	chromosome	chromosome	0.5658279695728496
1834	82.5425	967	1709	MGH283	MGH121	chromosome	chromosome	0.5658279695728496
1835	82.4078	967	1709	MGH283	BIDMC82	chromosome	chromosome	0.5658279695728496
1835	82.4078	967	1709	MGH283	BIDMC82	chromosome	chromosome	0.5658279695728496
1836	82.4031	976	1709	MGH283	BWH50	chromosome	chromosome	0.5710942071386775
1836	82.4031	976	1709	MGH283	BWH50	chromosome	chromosome	0.5710942071386775
1837	82.3719	965	1709	MGH283	BIDMC19A	chromosome	chromosome	0.5646576945582212
1837	82.3719	965	1709	MGH283	BIDMC19A	chromosome	chromosome	0.5646576945582212
1838	82.1531	904	1709	MGH283	UCI193	chromosome	chromosome	0.5289643066120538
1838	82.1531	904	1709	MGH283	UCI193	chromosome	chromosome	0.5289643066120538
1839	82.1155	884	1709	MGH283	MGH240	chromosome	chromosome	0.5172615564657694
1839	82.1155	884	1709	MGH283	MGH240	chromosome	chromosome	0.5172615564657694
1840	82.1035	869	1709	MGH283	MGH197	chromosome	chromosome	0.5084844938560562
1840	82.1035	869	1709	MGH283	MGH197	chromosome	chromosome	0.5084844938560562
1841	82.068	879	1709	MGH283	MGH14	chromosome	chromosome	0.5143358689291984
1841	82.068	879	1709	MGH283	MGH14	chromosome	chromosome	0.5143358689291984
1842	82.0487	883	1709	MGH283	MGH7	chromosome	chromosome	0.5166764189584553
1842	82.0487	883	1709	MGH283	MGH7	chromosome	chromosome	0.5166764189584553
1843	82.0397	897	1709	MGH283	UCI147	chromosome	chromosome	0.5248683440608543
1843	82.0397	897	1709	MGH283	UCI147	chromosome	chromosome	0.5248683440608543
1844	82.0373	873	1709	MGH283	BIDMC100	chromosome	chromosome	0.510825043885313
1844	82.0373	873	1709	MGH283	BIDMC100	chromosome	chromosome	0.510825043885313
1845	82.0027	877	1709	MGH283	UCI148	chromosome	chromosome	0.51316559391457
1845	82.0027	877	1709	MGH283	UCI148	chromosome	chromosome	0.51316559391457
1846	81.9803	887	1709	MGH283	MGH1	chromosome	chromosome	0.5190169689877121
1846	81.9803	887	1709	MGH283	MGH1	chromosome	chromosome	0.5190169689877121
1847	81.9654	875	1709	MGH283	MGH15	chromosome	chromosome	0.5119953188999414
1847	81.9654	875	1709	MGH283	MGH15	chromosome	chromosome	0.5119953188999414
1848	81.9582	889	1709	MGH283	BIDMC87	chromosome	chromosome	0.5201872440023405
1848	81.9582	889	1709	MGH283	BIDMC87	chromosome	chromosome	0.5201872440023405
1849	81.9237	870	1709	MGH283	UCI161	chromosome	chromosome	0.5090696313633704
1849	81.9237	870	1709	MGH283	UCI161	chromosome	chromosome	0.5090696313633704
1850	81.9193	889	1709	MGH283	MGH6	chromosome	chromosome	0.5201872440023405
1850	81.9193	889	1709	MGH283	MGH6	chromosome	chromosome	0.5201872440023405
1851	81.8783	903	1709	MGH283	MGH37	chromosome	chromosome	0.5283791691047396
1851	81.8783	903	1709	MGH283	MGH37	chromosome	chromosome	0.5283791691047396
1852	81.8073	872	1709	MGH283	MGH3	chromosome	chromosome	0.5102399063779989
1852	81.8073	872	1709	MGH283	MGH3	chromosome	chromosome	0.5102399063779989
1853	81.5102	788	1709	MGH283	MGH113	chromosome	chromosome	0.4610883557636044
1853	81.5102	788	1709	MGH283	MGH113	chromosome	chromosome	0.4610883557636044
1854	81.444	821	1709	MGH283	MGH97	chromosome	chromosome	0.4803978935049737
1854	81.444	821	1709	MGH283	MGH97	chromosome	chromosome	0.4803978935049737
1855	81.4402	819	1709	MGH283	UCICRE123	chromosome	chromosome	0.4792276184903452
1855	81.4402	819	1709	MGH283	UCICRE123	chromosome	chromosome	0.4792276184903452
1856	81.4333	822	1709	MGH283	MGH43	chromosome	chromosome	0.4809830310122879
1856	81.4333	822	1709	MGH283	MGH43	chromosome	chromosome	0.4809830310122879
1857	81.4202	780	1709	MGH283	MGH39	chromosome	chromosome	0.4564072557050907
1857	81.4202	780	1709	MGH283	MGH39	chromosome	chromosome	0.4564072557050907
1858	81.3649	792	1709	MGH283	UCI105	chromosome	chromosome	0.4634289057928613
1858	81.3649	792	1709	MGH283	UCI105	chromosome	chromosome	0.4634289057928613
1859	81.3521	795	1709	MGH283	UCI89	chromosome	chromosome	0.465184318314804
1859	81.3521	795	1709	MGH283	UCI89	chromosome	chromosome	0.465184318314804
1860	81.3271	814	1709	MGH283	MGH247	chromosome	chromosome	0.4763019309537741
1860	81.3271	814	1709	MGH283	MGH247	chromosome	chromosome	0.4763019309537741
1861	81.2738	799	1709	MGH283	UCI75	chromosome	chromosome	0.4675248683440609
1861	81.2738	799	1709	MGH283	UCI75	chromosome	chromosome	0.4675248683440609
1862	81.2731	826	1709	MGH283	UCI179	chromosome	chromosome	0.4833235810415447
1862	81.2731	826	1709	MGH283	UCI179	chromosome	chromosome	0.4833235810415447
1863	81.2238	802	1709	MGH283	UCI93	chromosome	chromosome	0.4692802808660035
1863	81.2238	802	1709	MGH283	UCI93	chromosome	chromosome	0.4692802808660035
1864	81.1915	798	1709	MGH283	UCI187	chromosome	chromosome	0.4669397308367466
1864	81.1915	798	1709	MGH283	UCI187	chromosome	chromosome	0.4669397308367466
1865	81.1913	805	1709	MGH283	MGH83	chromosome	chromosome	0.4710356933879461
1865	81.1913	805	1709	MGH283	MGH83	chromosome	chromosome	0.4710356933879461
1866	81.1093	808	1709	MGH283	MGH193	chromosome	chromosome	0.4727911059098888
1866	81.1093	808	1709	MGH283	MGH193	chromosome	chromosome	0.4727911059098888
1867	81.0899	805	1709	MGH283	MGH89	chromosome	chromosome	0.4710356933879461
1867	81.0899	805	1709	MGH283	MGH89	chromosome	chromosome	0.4710356933879461
1868	79.379	464	1709	MGH283	BWH56	chromosome	chromosome	0.2715038033937975
1868	79.379	464	1709	MGH283	BWH56	chromosome	chromosome	0.2715038033937975
1869	79.3389	460	1709	MGH283	BWH57	chromosome	chromosome	0.2691632533645406
1869	79.3389	460	1709	MGH283	BWH57	chromosome	chromosome	0.2691632533645406
1870	79.0229	460	1709	MGH283	MGH245	chromosome	chromosome	0.2691632533645406
1870	79.0229	460	1709	MGH283	MGH245	chromosome	chromosome	0.2691632533645406
1871	78.9315	451	1709	MGH283	BWH77	chromosome	chromosome	0.2638970157987127
1871	78.9315	451	1709	MGH283	BWH77	chromosome	chromosome	0.2638970157987127
1872	100.0	1695	1696	BIDMC19A	BIDMC19A	chromosome	chromosome	0.9994103773584906
1872	100.0	1695	1696	BIDMC19A	BIDMC19A	chromosome	chromosome	0.9994103773584906
1873	99.9874	1692	1696	BIDMC19A	BIDMC82	chromosome	chromosome	0.9976415094339622
1873	99.9874	1692	1696	BIDMC19A	BIDMC82	chromosome	chromosome	0.9976415094339622
1874	97.1101	1421	1696	BIDMC19A	MGH121	chromosome	chromosome	0.8378537735849056
1874	97.1101	1421	1696	BIDMC19A	MGH121	chromosome	chromosome	0.8378537735849056
1875	97.0839	1397	1696	BIDMC19A	BWH50	chromosome	chromosome	0.8237028301886793
1875	97.0839	1397	1696	BIDMC19A	BWH50	chromosome	chromosome	0.8237028301886793
1876	82.4934	963	1696	BIDMC19A	UCICRE141	chromosome	chromosome	0.5678066037735849
1876	82.4934	963	1696	BIDMC19A	UCICRE141	chromosome	chromosome	0.5678066037735849
1877	82.4549	970	1696	BIDMC19A	MGH214	chromosome	chromosome	0.5719339622641509
1877	82.4549	970	1696	BIDMC19A	MGH214	chromosome	chromosome	0.5719339622641509
1878	82.4154	945	1696	BIDMC19A	MGH103	chromosome	chromosome	0.5571933962264151
1878	82.4154	945	1696	BIDMC19A	MGH103	chromosome	chromosome	0.5571933962264151
1879	82.3855	969	1696	BIDMC19A	BIDMC107	chromosome	chromosome	0.5713443396226415
1879	82.3855	969	1696	BIDMC19A	BIDMC107	chromosome	chromosome	0.5713443396226415
1880	82.326	956	1696	BIDMC19A	MGH105	chromosome	chromosome	0.5636792452830188
1880	82.326	956	1696	BIDMC19A	MGH105	chromosome	chromosome	0.5636792452830188
1881	82.303	962	1696	BIDMC19A	MGH279	chromosome	chromosome	0.5672169811320755
1881	82.303	962	1696	BIDMC19A	MGH279	chromosome	chromosome	0.5672169811320755
1882	82.2978	964	1696	BIDMC19A	MGH281	chromosome	chromosome	0.5683962264150944
1882	82.2978	964	1696	BIDMC19A	MGH281	chromosome	chromosome	0.5683962264150944
1883	82.2977	964	1696	BIDMC19A	MGH283	chromosome	chromosome	0.5683962264150944
1883	82.2977	964	1696	BIDMC19A	MGH283	chromosome	chromosome	0.5683962264150944
1884	82.2902	971	1696	BIDMC19A	MGH281c	chromosome	chromosome	0.5725235849056604
1884	82.2902	971	1696	BIDMC19A	MGH281c	chromosome	chromosome	0.5725235849056604
1885	82.0775	499	1696	BIDMC19A	BIDMC108	chromosome	chromosome	0.2942216981132075
1885	82.0775	499	1696	BIDMC19A	BIDMC108	chromosome	chromosome	0.2942216981132075
1886	81.6246	795	1696	BIDMC19A	MGH3	chromosome	chromosome	0.46875
1886	81.6246	795	1696	BIDMC19A	MGH3	chromosome	chromosome	0.46875
1887	81.6156	800	1696	BIDMC19A	BIDMC87	chromosome	chromosome	0.4716981132075472
1887	81.6156	800	1696	BIDMC19A	BIDMC87	chromosome	chromosome	0.4716981132075472
1888	81.611	793	1696	BIDMC19A	MGH197	chromosome	chromosome	0.4675707547169811
1888	81.611	793	1696	BIDMC19A	MGH197	chromosome	chromosome	0.4675707547169811
1889	81.6064	799	1696	BIDMC19A	MGH14	chromosome	chromosome	0.4711084905660377
1889	81.6064	799	1696	BIDMC19A	MGH14	chromosome	chromosome	0.4711084905660377
1890	81.5707	794	1696	BIDMC19A	UCI148	chromosome	chromosome	0.4681603773584906
1890	81.5707	794	1696	BIDMC19A	UCI148	chromosome	chromosome	0.4681603773584906
1891	81.5651	805	1696	BIDMC19A	UCI147	chromosome	chromosome	0.4746462264150943
1891	81.5651	805	1696	BIDMC19A	UCI147	chromosome	chromosome	0.4746462264150943
1892	81.5593	811	1696	BIDMC19A	MGH15	chromosome	chromosome	0.4781839622641509
1892	81.5593	811	1696	BIDMC19A	MGH15	chromosome	chromosome	0.4781839622641509
1893	81.5456	796	1696	BIDMC19A	MGH1	chromosome	chromosome	0.4693396226415094
1893	81.5456	796	1696	BIDMC19A	MGH1	chromosome	chromosome	0.4693396226415094
1894	81.5203	812	1696	BIDMC19A	MGH6	chromosome	chromosome	0.4787735849056603
1894	81.5203	812	1696	BIDMC19A	MGH6	chromosome	chromosome	0.4787735849056603
1895	81.5185	809	1696	BIDMC19A	UCI161	chromosome	chromosome	0.477004716981132
1895	81.5185	809	1696	BIDMC19A	UCI161	chromosome	chromosome	0.477004716981132
1896	81.5039	790	1696	BIDMC19A	BIDMC100	chromosome	chromosome	0.4658018867924528
1896	81.5039	790	1696	BIDMC19A	BIDMC100	chromosome	chromosome	0.4658018867924528
1897	81.4573	759	1696	BIDMC19A	MGH97	chromosome	chromosome	0.4475235849056603
1897	81.4573	759	1696	BIDMC19A	MGH97	chromosome	chromosome	0.4475235849056603
1898	81.4552	781	1696	BIDMC19A	UCI193	chromosome	chromosome	0.4604952830188679
1898	81.4552	781	1696	BIDMC19A	UCI193	chromosome	chromosome	0.4604952830188679
1899	81.4429	791	1696	BIDMC19A	MGH7	chromosome	chromosome	0.4663915094339622
1899	81.4429	791	1696	BIDMC19A	MGH7	chromosome	chromosome	0.4663915094339622
1900	81.4226	805	1696	BIDMC19A	MGH240	chromosome	chromosome	0.4746462264150943
1900	81.4226	805	1696	BIDMC19A	MGH240	chromosome	chromosome	0.4746462264150943
1901	81.4101	815	1696	BIDMC19A	MGH37	chromosome	chromosome	0.4805424528301887
1901	81.4101	815	1696	BIDMC19A	MGH37	chromosome	chromosome	0.4805424528301887
1902	81.4008	760	1696	BIDMC19A	UCI187	chromosome	chromosome	0.4481132075471698
1902	81.4008	760	1696	BIDMC19A	UCI187	chromosome	chromosome	0.4481132075471698
1903	81.2701	767	1696	BIDMC19A	MGH39	chromosome	chromosome	0.4522405660377358
1903	81.2701	767	1696	BIDMC19A	MGH39	chromosome	chromosome	0.4522405660377358
1904	81.2683	764	1696	BIDMC19A	UCICRE123	chromosome	chromosome	0.4504716981132075
1904	81.2683	764	1696	BIDMC19A	UCICRE123	chromosome	chromosome	0.4504716981132075
1905	81.2605	769	1696	BIDMC19A	UCI179	chromosome	chromosome	0.4534198113207547
1905	81.2605	769	1696	BIDMC19A	UCI179	chromosome	chromosome	0.4534198113207547
1906	81.2306	758	1696	BIDMC19A	MGH113	chromosome	chromosome	0.4469339622641509
1906	81.2306	758	1696	BIDMC19A	MGH113	chromosome	chromosome	0.4469339622641509
1907	81.2192	766	1696	BIDMC19A	MGH247	chromosome	chromosome	0.4516509433962264
1907	81.2192	766	1696	BIDMC19A	MGH247	chromosome	chromosome	0.4516509433962264
1908	81.2167	763	1696	BIDMC19A	MGH43	chromosome	chromosome	0.4498820754716981
1908	81.2167	763	1696	BIDMC19A	MGH43	chromosome	chromosome	0.4498820754716981
1909	81.1525	765	1696	BIDMC19A	MGH89	chromosome	chromosome	0.451061320754717
1909	81.1525	765	1696	BIDMC19A	MGH89	chromosome	chromosome	0.451061320754717
1910	81.1469	757	1696	BIDMC19A	UCI105	chromosome	chromosome	0.4463443396226415
1910	81.1469	757	1696	BIDMC19A	UCI105	chromosome	chromosome	0.4463443396226415
1911	81.131	770	1696	BIDMC19A	UCI93	chromosome	chromosome	0.4540094339622642
1911	81.131	770	1696	BIDMC19A	UCI93	chromosome	chromosome	0.4540094339622642
1912	81.1234	749	1696	BIDMC19A	MGH83	chromosome	chromosome	0.441627358490566
1912	81.1234	749	1696	BIDMC19A	MGH83	chromosome	chromosome	0.441627358490566
1913	81.0915	772	1696	BIDMC19A	UCI75	chromosome	chromosome	0.455188679245283
1913	81.0915	772	1696	BIDMC19A	UCI75	chromosome	chromosome	0.455188679245283
1914	81.0379	756	1696	BIDMC19A	MGH193	chromosome	chromosome	0.445754716981132
1914	81.0379	756	1696	BIDMC19A	MGH193	chromosome	chromosome	0.445754716981132
1915	81.0296	759	1696	BIDMC19A	UCI89	chromosome	chromosome	0.4475235849056603
1915	81.0296	759	1696	BIDMC19A	UCI89	chromosome	chromosome	0.4475235849056603
1916	79.4073	434	1696	BIDMC19A	BWH56	chromosome	chromosome	0.2558962264150943
1916	79.4073	434	1696	BIDMC19A	BWH56	chromosome	chromosome	0.2558962264150943
1917	79.3913	438	1696	BIDMC19A	BWH57	chromosome	chromosome	0.258254716981132
1917	79.3913	438	1696	BIDMC19A	BWH57	chromosome	chromosome	0.258254716981132
1918	78.9368	416	1696	BIDMC19A	MGH245	chromosome	chromosome	0.2452830188679245
1918	78.9368	416	1696	BIDMC19A	MGH245	chromosome	chromosome	0.2452830188679245
1919	78.9311	415	1696	BIDMC19A	BWH77	chromosome	chromosome	0.2446933962264151
1919	78.9311	415	1696	BIDMC19A	BWH77	chromosome	chromosome	0.2446933962264151
1920	100.0	1701	1705	BWH77	BWH77	chromosome	chromosome	0.9976539589442815
1920	100.0	1701	1705	BWH77	BWH77	chromosome	chromosome	0.9976539589442815
1921	96.1261	1544	1705	BWH77	MGH245	chromosome	chromosome	0.9055718475073312
1921	96.1261	1544	1705	BWH77	MGH245	chromosome	chromosome	0.9055718475073312
1922	95.8715	1468	1705	BWH77	BWH56	chromosome	chromosome	0.8609970674486803
1922	95.8715	1468	1705	BWH77	BWH56	chromosome	chromosome	0.8609970674486803
1923	95.8604	1467	1705	BWH77	BWH57	chromosome	chromosome	0.8604105571847507
1923	95.8604	1467	1705	BWH77	BWH57	chromosome	chromosome	0.8604105571847507
1924	79.9532	709	1705	BWH77	MGH113	chromosome	chromosome	0.4158357771260997
1924	79.9532	709	1705	BWH77	MGH113	chromosome	chromosome	0.4158357771260997
1925	79.7683	704	1705	BWH77	UCI187	chromosome	chromosome	0.4129032258064516
1925	79.7683	704	1705	BWH77	UCI187	chromosome	chromosome	0.4129032258064516
1926	79.7645	707	1705	BWH77	MGH83	chromosome	chromosome	0.4146627565982405
1926	79.7645	707	1705	BWH77	MGH83	chromosome	chromosome	0.4146627565982405
1927	79.7643	711	1705	BWH77	UCICRE123	chromosome	chromosome	0.4170087976539589
1927	79.7643	711	1705	BWH77	UCICRE123	chromosome	chromosome	0.4170087976539589
1928	79.7495	705	1705	BWH77	MGH43	chromosome	chromosome	0.4134897360703812
1928	79.7495	705	1705	BWH77	MGH43	chromosome	chromosome	0.4134897360703812
1929	79.742	681	1705	BWH77	MGH39	chromosome	chromosome	0.3994134897360704
1929	79.742	681	1705	BWH77	MGH39	chromosome	chromosome	0.3994134897360704
1930	79.7338	713	1705	BWH77	MGH193	chromosome	chromosome	0.4181818181818181
1930	79.7338	713	1705	BWH77	MGH193	chromosome	chromosome	0.4181818181818181
1931	79.692	714	1705	BWH77	MGH97	chromosome	chromosome	0.4187683284457478
1931	79.692	714	1705	BWH77	MGH97	chromosome	chromosome	0.4187683284457478
1932	79.6908	703	1705	BWH77	MGH89	chromosome	chromosome	0.4123167155425219
1932	79.6908	703	1705	BWH77	MGH89	chromosome	chromosome	0.4123167155425219
1933	79.6822	712	1705	BWH77	UCI105	chromosome	chromosome	0.4175953079178885
1933	79.6822	712	1705	BWH77	UCI105	chromosome	chromosome	0.4175953079178885
1934	79.663	707	1705	BWH77	UCI93	chromosome	chromosome	0.4146627565982405
1934	79.663	707	1705	BWH77	UCI93	chromosome	chromosome	0.4146627565982405
1935	79.6479	708	1705	BWH77	UCI75	chromosome	chromosome	0.41524926686217
1935	79.6479	708	1705	BWH77	UCI75	chromosome	chromosome	0.41524926686217
1936	79.6292	639	1705	BWH77	UCI179	chromosome	chromosome	0.3747800586510263
1936	79.6292	639	1705	BWH77	UCI179	chromosome	chromosome	0.3747800586510263
1937	79.5668	645	1705	BWH77	MGH247	chromosome	chromosome	0.3782991202346041
1937	79.5668	645	1705	BWH77	MGH247	chromosome	chromosome	0.3782991202346041
1938	79.5013	646	1705	BWH77	UCI89	chromosome	chromosome	0.3788856304985337
1938	79.5013	646	1705	BWH77	UCI89	chromosome	chromosome	0.3788856304985337
1939	79.4962	626	1705	BWH77	UCI147	chromosome	chromosome	0.3671554252199413
1939	79.4962	626	1705	BWH77	UCI147	chromosome	chromosome	0.3671554252199413
1940	79.465	630	1705	BWH77	UCI193	chromosome	chromosome	0.3695014662756598
1940	79.465	630	1705	BWH77	UCI193	chromosome	chromosome	0.3695014662756598
1941	79.4429	613	1705	BWH77	MGH1	chromosome	chromosome	0.3595307917888563
1941	79.4429	613	1705	BWH77	MGH1	chromosome	chromosome	0.3595307917888563
1942	79.4205	616	1705	BWH77	MGH15	chromosome	chromosome	0.3612903225806451
1942	79.4205	616	1705	BWH77	MGH15	chromosome	chromosome	0.3612903225806451
1943	79.4091	608	1705	BWH77	MGH7	chromosome	chromosome	0.3565982404692082
1943	79.4091	608	1705	BWH77	MGH7	chromosome	chromosome	0.3565982404692082
1944	79.402	622	1705	BWH77	UCI161	chromosome	chromosome	0.3648093841642228
1944	79.402	622	1705	BWH77	UCI161	chromosome	chromosome	0.3648093841642228
1945	79.3969	616	1705	BWH77	MGH6	chromosome	chromosome	0.3612903225806451
1945	79.3969	616	1705	BWH77	MGH6	chromosome	chromosome	0.3612903225806451
